Product ID,Location,Channel,Customer Age,Rating,Recommend Flag
873,Mumbai,Web,34,1,0
1078,Gurgaon,Mobile,57,5,1
1078,Mumbai,Web,51,4,1
1035,Gurgaon,Web,42,4,1
1078,Gurgaon,Web,35,5,1
1078,Mumbai,Web,45,5,1
1078,Mumbai,Mobile,36,5,1
862,Gurgaon,Mobile,37,4,1
873,Bangalore,Web,42,5,1
862,Bangalore,Web,47,4,1
1080,Gurgaon,Mobile,30,1,0
1080,Gurgaon,Mobile,53,5,1
574,Bangalore,Mobile,26,4,1
1110,Gurgaon,Web,31,5,1
929,Mumbai,Web,56,4,1
1110,Bangalore,Mobile,57,5,1
1080,Gurgaon,Web,35,5,1
860,Bangalore,Mobile,53,4,1
909,Bangalore,Web,48,3,0
254,Bangalore,Web,69,2,0
833,Bangalore,Web,50,5,1
1080,Mumbai,Web,33,5,1
1080,Mumbai,Mobile,50,3,0
1110,Gurgaon,Web,52,5,1
1022,Mumbai,Mobile,40,5,1
254,Mumbai,Mobile,43,5,1
1080,Bangalore,Web,34,2,0
1080,Mumbai,Mobile,24,2,0
1110,Gurgaon,Mobile,45,4,1
254,Mumbai,Mobile,39,3,0
254,Mumbai,Web,45,5,1
1080,Bangalore,Mobile,39,2,0
1022,Gurgaon,Mobile,32,5,1
1080,Bangalore,Mobile,33,4,1
1080,Mumbai,Web,42,5,1
929,Bangalore,Mobile,47,2,0
1080,Mumbai,Mobile,39,5,1
833,Gurgaon,Web,39,5,1
1110,Mumbai,Web,28,5,1
1110,Gurgaon,Web,47,5,1
1080,Gurgaon,Mobile,28,5,1
1080,Bangalore,Web,36,4,1
860,Gurgaon,Web,51,5,1
1080,Gurgaon,Web,40,5,1
254,Bangalore,Web,28,2,1
574,Bangalore,Mobile,26,4,1
1110,Mumbai,Web,44,1,1
860,Gurgaon,Web,29,5,1
254,Bangalore,Web,34,2,0
909,Mumbai,Web,27,2,0
860,Bangalore,Web,54,2,0
1080,Mumbai,Mobile,24,5,1
1110,Chennai,Web,63,5,1
1022,Mumbai,Web,45,5,1
1080,Bangalore,Mobile,36,5,1
1080,Gurgaon,Mobile,27,4,1
1110,Mumbai,Web,43,4,1
860,Mumbai,Web,49,4,1
929,Mumbai,Web,45,3,0
1074,Gurgaon,Web,33,4,0
929,Mumbai,Web,53,3,0
833,Bangalore,Mobile,47,4,1
833,Bangalore,Web,51,5,1
929,Gurgaon,Mobile,30,2,0
1110,Gurgaon,Web,55,5,1
1022,Gurgaon,Mobile,54,5,1
1110,Gurgaon,Web,34,5,1
1080,Gurgaon,Mobile,44,5,1
860,Chennai,Web,67,5,1
1110,Mumbai,Web,70,5,1
1080,Mumbai,Mobile,37,5,1
1080,Mumbai,Mobile,53,5,1
833,Gurgaon,Web,45,5,1
860,Mumbai,Web,27,3,0
1135,Gurgaon,Mobile,44,5,1
1110,Gurgaon,Mobile,51,5,1
833,Gurgaon,Web,26,5,1
1028,Bangalore,Mobile,41,5,1
860,Bangalore,Web,30,5,1
860,Gurgaon,Mobile,63,3,1
254,Mumbai,Mobile,27,5,1
1022,Mumbai,Web,26,5,1
833,Bangalore,Web,56,4,1
1074,Gurgaon,Mobile,56,5,1
1022,Gurgaon,Mobile,36,5,1
254,Gurgaon,Web,32,5,1
574,Mumbai,Web,60,1,0
860,Bangalore,Mobile,40,3,1
1080,Mumbai,Mobile,34,5,1
1110,Gurgaon,Mobile,24,5,1
1022,Chennai,Web,33,5,1
909,Gurgaon,Web,48,5,1
1080,Mumbai,Web,30,3,0
929,Chennai,Web,62,5,1
1080,Gurgaon,Mobile,58,5,1
860,Bangalore,Web,61,2,0
860,Bangalore,Mobile,54,3,1
1110,Gurgaon,Web,40,4,1
929,Gurgaon,Mobile,38,4,1
1110,Gurgaon,Mobile,39,5,1
1080,Mumbai,Web,39,4,1
860,Gurgaon,Web,30,5,1
929,Gurgaon,Mobile,46,5,1
860,Bangalore,Mobile,59,5,1
929,Mumbai,Web,44,4,1
1080,Bangalore,Web,43,5,1
1080,Gurgaon,Web,61,5,1
254,Mumbai,Web,31,5,1
1080,Bangalore,Mobile,50,5,1
1080,Gurgaon,Mobile,34,5,1
1080,Mumbai,Web,49,5,1
1022,Mumbai,Web,59,5,1
1080,Bangalore,Web,64,5,1
254,Bangalore,Web,35,4,1
895,Mumbai,Mobile,32,5,1
1080,Mumbai,Web,37,5,1
1080,Mumbai,Mobile,39,5,1
1022,Mumbai,Web,26,5,1
929,Bangalore,Mobile,45,5,1
1110,Gurgaon,Web,28,5,1
1110,Gurgaon,Mobile,61,3,1
860,Gurgaon,Mobile,55,5,1
1080,Mumbai,Web,34,4,1
879,Mumbai,Web,45,5,1
1009,Bangalore,Web,22,5,1
1068,Mumbai,Web,38,5,1
879,Gurgaon,Web,44,4,1
1025,Bangalore,Mobile,35,3,1
284,Mumbai,Web,36,1,0
862,Mumbai,Mobile,37,3,1
1009,Bangalore,Web,35,4,1
1086,Bangalore,Web,33,5,1
838,Gurgaon,Mobile,57,5,1
838,Bangalore,Mobile,32,5,1
1100,Gurgaon,Mobile,31,3,1
877,Chennai,Web,38,2,1
157,Gurgaon,Web,30,5,1
1068,Mumbai,Mobile,59,4,1
862,Bangalore,Mobile,41,4,1
879,Gurgaon,Mobile,27,5,1
157,Gurgaon,Web,66,5,1
838,Gurgaon,Web,52,2,0
1028,Bangalore,Mobile,41,4,1
1028,Mumbai,Mobile,53,4,1
157,Gurgaon,Mobile,48,4,1
1068,Chennai,Mobile,42,5,1
1028,Bangalore,Mobile,91,2,0
877,Gurgaon,Mobile,29,4,1
1068,Bangalore,Mobile,46,5,1
838,Mumbai,Mobile,41,2,0
838,Mumbai,Web,34,2,0
1100,Mumbai,Mobile,36,2,0
877,Mumbai,Web,41,2,1
877,Mumbai,Mobile,53,3,1
877,Bangalore,Mobile,42,3,0
1060,Bangalore,Web,53,5,1
1036,Mumbai,Mobile,66,3,1
879,Gurgaon,Web,61,2,0
836,Gurgaon,Web,50,5,1
1036,Mumbai,Web,50,5,1
1068,Gurgaon,Mobile,34,5,1
879,Mumbai,Web,37,3,1
879,Mumbai,Web,51,4,1
1060,Gurgaon,Web,35,5,1
1068,Chennai,Mobile,39,5,1
862,Gurgaon,Mobile,43,5,1
838,Gurgaon,Web,34,5,1
862,Mumbai,Mobile,24,5,1
1068,Bangalore,Mobile,29,5,1
879,Bangalore,Web,40,1,0
1068,Mumbai,Mobile,38,5,1
838,Chennai,Web,30,5,1
877,Gurgaon,Mobile,46,3,0
771,Gurgaon,Web,35,4,1
879,Gurgaon,Web,44,3,0
1025,Gurgaon,Mobile,55,5,1
862,Mumbai,Mobile,26,3,1
1028,Gurgaon,Web,34,4,1
1068,Bangalore,Mobile,37,5,1
877,Mumbai,Web,43,4,1
1083,Bangalore,Mobile,35,5,1
1078,Gurgaon,Mobile,36,5,1
1083,Gurgaon,Web,45,5,1
1083,Bangalore,Mobile,41,5,1
1083,Mumbai,Mobile,42,5,1
1083,Mumbai,Mobile,27,5,1
1083,Mumbai,Web,30,5,1
1083,Chennai,Mobile,44,5,1
1083,Chennai,Web,56,5,1
1083,Bangalore,Web,29,5,1
1083,Mumbai,Web,26,5,1
1083,Bangalore,Web,44,5,1
1083,Mumbai,Web,40,5,1
1083,Bangalore,Web,44,3,0
1078,Mumbai,Web,42,4,1
1083,Gurgaon,Web,60,5,1
1083,Gurgaon,Mobile,30,5,1
1083,Gurgaon,Web,37,5,1
1083,Mumbai,Mobile,37,3,1
1083,Mumbai,Mobile,34,5,1
1083,Mumbai,Mobile,28,5,1
1083,Mumbai,Web,25,4,1
1083,Mumbai,Mobile,47,4,1
1002,Mumbai,Web,58,5,1
1083,Mumbai,Web,38,4,1
1083,Mumbai,Web,45,5,1
1078,Gurgaon,Mobile,29,5,1
632,Gurgaon,Mobile,35,5,1
1083,Gurgaon,Mobile,26,5,1
1078,Chennai,Mobile,36,5,1
1022,Gurgaon,Mobile,39,5,1
1083,Mumbai,Web,34,5,1
1083,Gurgaon,Mobile,32,5,1
907,Gurgaon,Web,53,5,1
1083,Bangalore,Mobile,41,5,1
1002,Mumbai,Web,91,5,1
1083,Gurgaon,Web,45,5,1
1083,Mumbai,Web,32,5,1
1083,Mumbai,Web,34,5,1
1083,Mumbai,Mobile,32,5,1
1083,Gurgaon,Web,36,5,1
1083,Gurgaon,Mobile,34,5,1
1083,Gurgaon,Mobile,47,5,1
1083,Gurgaon,Mobile,25,5,1
1083,Chennai,Web,76,5,1
1083,Mumbai,Web,63,5,1
1083,Bangalore,Web,64,5,1
1083,Bangalore,Web,50,3,0
1083,Bangalore,Mobile,38,5,1
907,Chennai,Web,64,5,1
1083,Gurgaon,Web,50,5,1
871,Mumbai,Web,55,5,1
1083,Bangalore,Web,31,5,1
1022,Gurgaon,Mobile,31,2,0
1083,Gurgaon,Web,39,3,0
936,Chennai,Mobile,42,4,0
1083,Gurgaon,Web,32,5,1
632,Mumbai,Mobile,60,5,1
1083,Gurgaon,Mobile,40,4,1
1083,Bangalore,Mobile,26,5,1
1022,Bangalore,Web,53,5,1
1022,Mumbai,Web,39,5,1
1083,Bangalore,Mobile,55,5,1
1083,Gurgaon,Web,57,5,1
1083,Gurgaon,Mobile,31,5,1
867,Mumbai,Mobile,34,5,1
865,Gurgaon,Web,45,2,0
1066,Bangalore,Web,29,2,0
867,Gurgaon,Web,40,4,1
87,Bangalore,Web,39,3,0
867,Mumbai,Mobile,61,5,1
456,Chennai,Web,44,4,1
865,Bangalore,Web,30,4,1
1037,Chennai,Mobile,48,4,1
1037,Gurgaon,Mobile,50,2,0
456,Bangalore,Web,62,4,1
1009,Bangalore,Web,38,2,0
865,Gurgaon,Web,40,4,1
1066,Bangalore,Web,45,3,0
456,Mumbai,Mobile,64,5,1
1037,Bangalore,Web,63,5,1
1066,Mumbai,Web,64,2,0
886,Mumbai,Web,53,4,1
865,Mumbai,Web,36,3,0
865,Gurgaon,Mobile,27,5,1
1037,Gurgaon,Web,37,5,1
1037,Gurgaon,Web,59,5,1
867,Bangalore,Web,45,2,0
1037,Gurgaon,Web,42,5,1
1067,Gurgaon,Web,41,5,1
477,Chennai,Web,24,5,1
838,Gurgaon,Mobile,39,5,1
886,Mumbai,Web,29,4,1
1067,Mumbai,Mobile,32,5,1
1066,Bangalore,Mobile,35,4,1
1037,Mumbai,Web,52,5,1
1066,Mumbai,Web,38,5,1
1008,Bangalore,Web,72,5,1
1037,Mumbai,Web,64,5,1
886,Gurgaon,Mobile,25,4,1
704,Bangalore,Mobile,35,5,1
456,Bangalore,Web,42,5,1
864,Mumbai,Mobile,54,4,1
1037,Bangalore,Web,37,5,1
945,Gurgaon,Web,32,4,1
960,Gurgaon,Web,37,5,1
864,Bangalore,Mobile,34,3,1
1030,Mumbai,Web,45,3,1
1030,Bangalore,Mobile,37,2,0
1037,Gurgaon,Web,64,4,1
864,Gurgaon,Web,32,5,1
1081,Bangalore,Web,35,4,1
864,Mumbai,Web,56,5,1
1081,Mumbai,Web,28,3,0
864,Gurgaon,Mobile,26,5,1
864,Gurgaon,Web,39,3,1
1037,Mumbai,Web,42,4,1
864,Gurgaon,Mobile,35,4,1
1037,Mumbai,Mobile,22,5,1
960,Mumbai,Web,67,5,1
960,Mumbai,Web,26,5,1
209,Gurgaon,Web,25,5,1
864,Mumbai,Mobile,34,4,1
864,Gurgaon,Web,39,5,1
1081,Bangalore,Web,38,4,0
960,Gurgaon,Mobile,34,5,1
1037,Gurgaon,Web,34,5,1
1037,Bangalore,Mobile,32,4,1
867,Mumbai,Mobile,34,2,0
960,Mumbai,Web,56,4,1
864,Gurgaon,Web,62,5,1
1110,Chennai,Mobile,43,5,1
904,Mumbai,Web,46,3,0
1110,Bangalore,Web,47,4,1
1110,Gurgaon,Web,28,5,1
1038,Mumbai,Web,57,5,1
1078,Mumbai,Web,35,5,1
907,Gurgaon,Web,48,5,1
1020,Bangalore,Mobile,32,3,1
907,Chennai,Web,28,2,0
996,Bangalore,Web,48,5,1
907,Mumbai,Web,26,4,1
1110,Gurgaon,Web,36,2,0
1110,Chennai,Mobile,39,5,1
868,Bangalore,Web,39,5,1
315,Mumbai,Mobile,40,1,0
315,Mumbai,Web,43,5,1
1003,Bangalore,Web,29,3,0
1104,Mumbai,Mobile,44,3,0
1110,Chennai,Mobile,25,4,1
22,Mumbai,Web,30,5,1
125,Gurgaon,Mobile,35,4,1
868,Chennai,Web,56,5,1
907,Mumbai,Mobile,67,5,1
1078,Gurgaon,Mobile,83,5,1
907,Gurgaon,Mobile,53,5,1
907,Gurgaon,Mobile,40,1,0
907,Chennai,Mobile,35,5,1
1110,Bangalore,Mobile,42,5,1
437,Gurgaon,Mobile,39,5,1
1110,Bangalore,Web,66,5,1
907,Chennai,Web,60,3,1
437,Gurgaon,Mobile,36,5,1
1110,Mumbai,Web,41,5,1
907,Gurgaon,Mobile,53,4,1
1110,Gurgaon,Mobile,46,4,1
907,Mumbai,Web,62,5,1
315,Gurgaon,Mobile,38,4,1
1020,Gurgaon,Web,22,5,1
907,Gurgaon,Web,60,1,0
1110,Mumbai,Web,34,5,1
1110,Bangalore,Mobile,32,5,1
1020,Gurgaon,Web,58,4,1
907,Gurgaon,Mobile,23,5,1
1110,Bangalore,Web,35,5,1
907,Gurgaon,Mobile,31,2,0
1003,Bangalore,Web,33,4,1
1038,Gurgaon,Mobile,57,5,1
1110,Gurgaon,Web,57,5,1
907,Gurgaon,Mobile,29,5,1
1110,Gurgaon,Mobile,45,5,1
1078,Gurgaon,Web,20,1,0
1110,Mumbai,Web,30,5,1
1038,Mumbai,Mobile,53,5,1
1038,Mumbai,Mobile,47,5,1
1110,Bangalore,Mobile,73,4,1
1078,Bangalore,Web,39,4,1
1110,Gurgaon,Web,39,5,1
1078,Gurgaon,Web,66,5,1
1110,Gurgaon,Mobile,33,5,1
1078,Chennai,Web,40,3,1
1110,Bangalore,Web,37,5,1
1078,Gurgaon,Web,65,5,1
1078,Bangalore,Web,64,1,0
1110,Mumbai,Web,32,5,1
907,Gurgaon,Web,34,5,1
1110,Gurgaon,Web,65,5,1
125,Gurgaon,Web,34,2,0
437,Mumbai,Mobile,48,4,1
854,Bangalore,Web,61,5,1
854,Mumbai,Web,69,3,0
1081,Mumbai,Web,35,4,1
1081,Mumbai,Mobile,35,5,1
939,Mumbai,Web,57,5,1
854,Gurgaon,Mobile,44,5,1
1081,Bangalore,Web,33,5,1
1025,Mumbai,Mobile,45,5,1
743,Chennai,Mobile,31,2,0
1025,Gurgaon,Mobile,45,5,1
863,Gurgaon,Mobile,33,4,1
1081,Gurgaon,Web,48,4,1
1081,Gurgaon,Web,54,5,1
860,Chennai,Web,30,5,1
992,Bangalore,Web,57,5,1
1081,Chennai,Web,39,5,1
1081,Gurgaon,Web,34,5,1
863,Mumbai,Web,61,5,1
1081,Mumbai,Web,39,4,1
863,Mumbai,Web,30,5,1
1099,Chennai,Web,54,4,0
863,Mumbai,Web,56,5,1
1081,Chennai,Mobile,44,5,1
1099,Gurgaon,Web,37,5,1
860,Gurgaon,Mobile,25,4,1
119,Mumbai,Web,48,4,1
119,Mumbai,Web,30,5,1
1081,Gurgaon,Web,46,3,0
860,Mumbai,Web,25,5,1
1099,Bangalore,Web,36,1,0
863,Gurgaon,Mobile,45,4,1
1081,Bangalore,Web,35,5,1
854,Bangalore,Mobile,37,5,1
863,Gurgaon,Web,66,5,1
1081,Mumbai,Mobile,42,5,1
960,Chennai,Web,64,5,1
1081,Gurgaon,Mobile,49,5,1
1081,Gurgaon,Web,23,5,1
1081,Chennai,Web,43,4,1
863,Gurgaon,Web,57,4,1
1026,Bangalore,Web,49,5,1
1081,Gurgaon,Mobile,39,5,1
863,Gurgaon,Mobile,39,5,1
1099,Mumbai,Web,40,2,0
1099,Bangalore,Mobile,44,4,1
863,Bangalore,Mobile,37,5,1
863,Bangalore,Mobile,65,4,1
119,Gurgaon,Web,20,5,1
860,Gurgaon,Mobile,26,2,0
1081,Mumbai,Web,41,5,1
1081,Gurgaon,Web,43,5,1
1026,Gurgaon,Web,37,5,1
759,Mumbai,Mobile,66,1,0
1081,Mumbai,Web,34,1,0
815,Gurgaon,Web,26,3,1
1081,Gurgaon,Mobile,58,5,1
1025,Gurgaon,Web,47,5,1
1081,Mumbai,Web,34,5,1
1081,Mumbai,Web,24,5,1
992,Gurgaon,Web,45,5,1
1099,Chennai,Mobile,30,4,1
1081,Mumbai,Web,34,5,1
1081,Chennai,Web,52,4,1
1027,Bangalore,Mobile,35,3,0
863,Gurgaon,Mobile,56,5,1
854,Gurgaon,Web,36,5,1
815,Mumbai,Web,62,5,1
854,Gurgaon,Web,40,4,1
960,Bangalore,Mobile,48,4,1
1083,Mumbai,Mobile,53,5,1
1086,Gurgaon,Web,69,4,0
1092,Gurgaon,Mobile,56,5,1
1092,Bangalore,Web,21,5,1
1094,Mumbai,Mobile,28,2,0
1083,Bangalore,Web,56,5,1
1083,Mumbai,Mobile,41,5,1
1092,Gurgaon,Web,33,4,1
1083,Gurgaon,Mobile,37,5,1
1086,Gurgaon,Web,33,3,0
1083,Mumbai,Mobile,35,5,1
1083,Chennai,Web,30,3,0
1083,Gurgaon,Web,41,3,0
1094,Gurgaon,Web,39,4,1
1083,Gurgaon,Web,62,4,1
1092,Bangalore,Mobile,48,5,1
1092,Mumbai,Mobile,64,5,1
1092,Mumbai,Mobile,42,5,1
1083,Mumbai,Mobile,35,5,1
1083,Gurgaon,Mobile,39,4,1
1092,Gurgaon,Mobile,39,4,1
1094,Gurgaon,Mobile,69,2,0
1086,Mumbai,Mobile,34,5,1
1092,Gurgaon,Web,47,5,1
172,Gurgaon,Mobile,70,5,1
1092,Gurgaon,Web,37,5,1
172,Mumbai,Web,37,5,1
172,Chennai,Mobile,20,5,1
1107,Gurgaon,Web,47,4,1
1092,Bangalore,Web,25,5,1
1107,Bangalore,Web,43,3,1
1092,Gurgaon,Mobile,65,5,1
1083,Bangalore,Web,54,5,1
1083,Gurgaon,Web,37,4,1
1083,Mumbai,Web,50,5,1
1094,Bangalore,Mobile,52,5,1
1092,Mumbai,Mobile,43,3,0
1092,Gurgaon,Web,49,2,0
986,Bangalore,Web,33,5,1
1086,Mumbai,Mobile,35,5,1
1083,Gurgaon,Web,55,3,1
1053,Bangalore,Web,52,5,1
1086,Bangalore,Mobile,25,5,1
1094,Gurgaon,Mobile,52,5,1
1092,Bangalore,Web,41,5,1
1083,Chennai,Web,36,5,1
1086,Mumbai,Mobile,36,4,1
1094,Mumbai,Web,47,1,0
1092,Bangalore,Web,42,1,0
1092,Bangalore,Mobile,38,5,1
1008,Bangalore,Mobile,33,3,0
1092,Mumbai,Mobile,35,2,0
1083,Mumbai,Web,61,5,1
934,Gurgaon,Web,56,5,1
172,Chennai,Web,36,5,1
1092,Gurgaon,Mobile,47,3,0
1092,Bangalore,Web,48,5,1
1092,Bangalore,Mobile,21,5,1
1086,Gurgaon,Web,66,5,1
1008,Chennai,Web,43,5,1
1092,Gurgaon,Web,38,2,0
1092,Gurgaon,Web,37,5,1
1092,Chennai,Web,41,5,1
172,Chennai,Mobile,22,3,0
1092,Gurgaon,Web,75,5,1
1092,Bangalore,Mobile,43,5,1
1107,Bangalore,Mobile,41,3,1
1092,Mumbai,Mobile,49,3,0
1092,Mumbai,Web,36,5,1
1092,Gurgaon,Web,40,5,1
1092,Gurgaon,Mobile,53,5,1
1092,Gurgaon,Mobile,35,5,1
1092,Mumbai,Web,43,5,1
1083,Gurgaon,Mobile,36,5,1
1092,Mumbai,Web,41,4,1
1086,Gurgaon,Web,60,2,0
172,Gurgaon,Mobile,42,4,1
1092,Gurgaon,Mobile,36,4,1
172,Mumbai,Web,46,2,0
1008,Mumbai,Mobile,33,5,1
1086,Mumbai,Web,39,5,1
1086,Gurgaon,Web,48,5,1
1086,Chennai,Web,44,3,0
986,Bangalore,Mobile,34,5,1
1086,Mumbai,Mobile,26,5,1
1083,Mumbai,Mobile,44,5,1
990,Chennai,Mobile,39,5,1
1092,Chennai,Web,32,4,1
1092,Mumbai,Mobile,35,5,1
1086,Gurgaon,Mobile,35,5,1
172,Bangalore,Web,24,5,1
1066,Gurgaon,Web,59,3,0
1093,Gurgaon,Web,32,5,1
943,Mumbai,Mobile,75,3,0
1093,Gurgaon,Web,58,5,1
825,Gurgaon,Web,65,2,1
1094,Mumbai,Web,56,5,1
1093,Bangalore,Web,40,5,1
1093,Gurgaon,Mobile,51,5,1
1086,Gurgaon,Web,29,3,1
1035,Mumbai,Web,51,2,0
877,Gurgaon,Mobile,40,5,1
1035,Chennai,Mobile,32,1,0
1093,Bangalore,Web,42,4,1
943,Bangalore,Mobile,27,4,1
1035,Chennai,Web,64,1,0
1050,Gurgaon,Mobile,66,4,1
830,Gurgaon,Mobile,66,2,0
830,Gurgaon,Web,27,5,1
143,Gurgaon,Web,38,5,1
872,Bangalore,Mobile,35,4,1
877,Gurgaon,Mobile,49,5,1
823,Mumbai,Mobile,66,1,0
872,Gurgaon,Mobile,64,5,1
1093,Mumbai,Web,63,5,1
877,Bangalore,Web,28,5,1
1093,Gurgaon,Web,53,3,1
1093,Mumbai,Web,62,4,1
1050,Mumbai,Web,36,5,1
830,Gurgaon,Web,51,5,1
1093,Gurgaon,Web,34,2,0
1050,Mumbai,Web,30,3,1
1050,Gurgaon,Web,77,5,1
1093,Gurgaon,Mobile,46,5,1
12,Gurgaon,Web,28,5,1
877,Mumbai,Mobile,37,5,1
1093,Gurgaon,Web,42,4,1
1093,Gurgaon,Mobile,39,5,1
1094,Gurgaon,Web,39,5,1
356,Gurgaon,Web,27,5,1
1093,Gurgaon,Web,34,5,1
1050,Gurgaon,Mobile,35,5,1
1093,Chennai,Web,36,5,1
1050,Chennai,Mobile,26,5,1
1103,Bangalore,Web,43,4,1
866,Gurgaon,Web,45,5,1
1092,Chennai,Web,45,2,0
866,Gurgaon,Web,51,4,1
664,Bangalore,Web,34,4,1
1092,Gurgaon,Mobile,53,5,1
866,Chennai,Web,43,5,1
403,Chennai,Mobile,36,5,1
1103,Mumbai,Mobile,52,3,0
831,Gurgaon,Web,31,4,1
868,Gurgaon,Mobile,52,5,1
791,Chennai,Mobile,53,5,1
1092,Gurgaon,Web,35,5,1
866,Mumbai,Mobile,41,4,1
866,Bangalore,Mobile,38,5,1
403,Mumbai,Mobile,43,4,1
1086,Bangalore,Mobile,53,5,1
1086,Bangalore,Mobile,47,5,1
1103,Gurgaon,Mobile,43,4,1
1092,Gurgaon,Web,27,1,0
1086,Chennai,Mobile,39,5,1
628,Gurgaon,Mobile,60,5,1
664,Chennai,Mobile,60,5,1
866,Gurgaon,Mobile,57,4,1
831,Gurgaon,Web,49,4,1
90,Chennai,Mobile,41,5,1
876,Bangalore,Mobile,56,5,1
873,Chennai,Web,47,5,1
1030,Gurgaon,Mobile,56,5,1
90,Mumbai,Web,41,5,1
90,Mumbai,Web,27,3,1
90,Chennai,Web,62,5,1
90,Bangalore,Mobile,39,5,1
208,Gurgaon,Web,31,5,1
872,Mumbai,Web,31,4,1
90,Bangalore,Mobile,37,5,1
829,Gurgaon,Mobile,39,4,1
872,Bangalore,Mobile,55,5,1
90,Gurgaon,Web,30,4,1
829,Gurgaon,Mobile,50,5,1
873,Gurgaon,Mobile,21,2,1
873,Gurgaon,Web,41,4,1
1030,Mumbai,Web,42,4,1
873,Bangalore,Mobile,39,5,1
829,Chennai,Mobile,39,3,1
873,Gurgaon,Web,34,5,1
873,Mumbai,Mobile,35,5,1
90,Gurgaon,Web,52,5,1
1110,Gurgaon,Web,29,5,1
90,Gurgaon,Web,48,5,1
873,Mumbai,Web,49,5,1
876,Mumbai,Web,43,1,0
829,Bangalore,Web,50,2,0
829,Chennai,Web,70,3,1
90,Mumbai,Mobile,36,5,1
872,Mumbai,Mobile,42,5,1
90,Gurgaon,Web,43,2,0
90,Gurgaon,Mobile,51,4,1
873,Gurgaon,Web,40,5,1
829,Mumbai,Web,23,2,0
90,Mumbai,Web,58,1,0
829,Chennai,Web,37,5,1
873,Mumbai,Mobile,56,5,1
876,Mumbai,Mobile,51,5,1
829,Mumbai,Mobile,46,2,0
829,Mumbai,Web,37,4,1
90,Mumbai,Web,34,5,1
1075,Bangalore,Web,43,5,1
820,Gurgaon,Web,72,5,1
862,Mumbai,Mobile,39,5,1
906,Chennai,Web,41,5,1
906,Gurgaon,Mobile,42,5,1
996,Gurgaon,Mobile,39,4,1
862,Mumbai,Mobile,35,3,0
1080,Mumbai,Web,66,4,1
1025,Gurgaon,Mobile,34,5,1
1075,Gurgaon,Web,62,5,1
862,Gurgaon,Web,47,2,0
862,Gurgaon,Web,35,5,1
1025,Bangalore,Web,48,5,1
1020,Chennai,Web,53,4,1
1078,Chennai,Web,24,5,1
1028,Bangalore,Mobile,40,5,1
862,Bangalore,Web,40,5,1
575,Bangalore,Web,25,5,1
1078,Mumbai,Web,49,2,0
862,Gurgaon,Web,38,4,1
1078,Mumbai,Mobile,24,5,1
1115,Mumbai,Web,30,5,1
1025,Mumbai,Web,45,5,1
1075,Chennai,Web,51,4,1
1075,Mumbai,Mobile,34,1,0
1028,Bangalore,Web,66,5,1
862,Mumbai,Mobile,41,3,1
1078,Chennai,Web,42,5,1
862,Bangalore,Web,39,5,1
862,Gurgaon,Web,33,5,1
862,Chennai,Mobile,43,5,1
906,Bangalore,Mobile,43,5,1
1115,Mumbai,Web,41,5,1
1075,Gurgaon,Web,53,4,0
1075,Mumbai,Mobile,60,1,0
1020,Chennai,Mobile,36,5,1
862,Gurgaon,Web,37,5,1
862,Bangalore,Web,42,4,1
862,Chennai,Web,22,5,1
1025,Gurgaon,Web,26,5,1
1078,Chennai,Web,62,2,0
906,Bangalore,Web,29,5,1
1020,Mumbai,Mobile,39,4,1
996,Mumbai,Web,38,3,0
996,Gurgaon,Web,43,5,1
862,Mumbai,Web,54,5,1
1078,Mumbai,Mobile,66,3,1
906,Chennai,Web,66,4,1
862,Bangalore,Web,40,1,0
862,Mumbai,Web,29,5,1
1075,Gurgaon,Mobile,34,5,1
1025,Mumbai,Web,66,5,1
862,Mumbai,Web,75,3,0
996,Chennai,Web,49,2,0
1025,Gurgaon,Web,48,5,1
1075,Bangalore,Web,39,5,1
906,Gurgaon,Web,39,4,1
1078,Mumbai,Web,39,5,1
996,Gurgaon,Web,29,5,1
1075,Mumbai,Mobile,57,5,1
1078,Mumbai,Web,48,4,1
1025,Bangalore,Web,80,5,1
820,Bangalore,Mobile,59,4,1
996,Gurgaon,Mobile,65,5,1
1025,Gurgaon,Mobile,33,5,1
862,Gurgaon,Web,37,5,1
820,Bangalore,Web,26,4,1
1078,Gurgaon,Mobile,65,1,0
1024,Gurgaon,Mobile,55,5,1
375,Gurgaon,Mobile,39,4,1
111,Bangalore,Web,35,5,1
375,Bangalore,Mobile,32,5,1
864,Gurgaon,Web,37,5,1
375,Gurgaon,Web,48,5,1
872,Gurgaon,Web,38,5,1
864,Bangalore,Web,44,4,1
375,Gurgaon,Mobile,49,5,1
375,Mumbai,Mobile,29,5,1
949,Bangalore,Mobile,39,5,1
872,Bangalore,Web,68,5,1
858,Bangalore,Mobile,52,5,1
558,Mumbai,Mobile,27,5,1
1095,Mumbai,Web,33,5,1
830,Mumbai,Web,32,5,1
375,Chennai,Web,55,3,0
872,Bangalore,Web,40,5,1
864,Mumbai,Mobile,20,2,0
375,Gurgaon,Web,51,4,1
375,Mumbai,Mobile,57,5,1
872,Gurgaon,Web,36,4,1
872,Bangalore,Mobile,56,5,1
830,Mumbai,Web,43,5,1
872,Mumbai,Web,39,4,1
872,Mumbai,Mobile,52,5,1
1068,Gurgaon,Web,57,3,0
1126,Bangalore,Mobile,31,5,1
375,Mumbai,Web,47,5,1
872,Bangalore,Web,32,5,1
